age,fnlwgt,education-num,capital-gain,hours-per-week,>50K,Own-child
-0.7038263181155167,0.2540998873729134,0.6,-0.29804070514871617,3.6,0,0
-0.19318521442203396,0.39008838067519624,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.7767750472145857,0.4653491984306278,0.6,-0.29804070514871617,0.0,0,0
1.0469431802621385,0.4290531046516949,0.5333333333333333,-0.29804070514871617,0.0,1,0
0.7551482638658625,0.48851181930868337,0.6,-0.29804070514871617,2.0,1,0
-0.9956212345117925,0.5130196476536751,0.6,-0.29804070514871617,0.0,0,1
-1.4333136091062064,0.24296516402817211,0.6,-0.29804070514871617,-1.6,0,1
-0.5579288599173787,0.8106345457991407,0.8,-0.29804070514871617,0.0,0,1
-0.7038263181155167,0.4084992059463618,0.8,-0.29804070514871617,4.0,1,0
-1.1415186927099306,0.5429654907992169,0.6,-0.29804070514871617,0.0,0,0
2.9436101368379313,0.30623620753882597,0.6,-0.29804070514871617,-4.0,0,0
-0.8497237763136546,0.5490733862411965,0.5333333333333333,-0.29804070514871617,0.0,0,1
0.09860970197424189,0.054268501231926856,0.7333333333333333,-0.29804070514871617,0.0,0,0
2.068225387649104,0.5459091532926542,0.3333333333333333,-0.29804070514871617,-4.4,0,0
-1.5062623382052753,0.8097086945061076,0.4,-0.29804070514871617,-3.6,0,1
-0.5579288599173787,0.30945762542017324,0.2,-0.29804070514871617,0.0,0,0
-1.5062623382052753,1.0,0.5333333333333333,-0.29804070514871617,-2.0,0,0
0.9739944511630695,0.7195226092885761,0.8,-0.29804070514871617,0.0,0,0
0.5363020765686557,0.1071073791437292,0.5333333333333333,-0.29804070514871617,0.0,0,0
1.4846355548565522,0.40206998564385893,0.5333333333333333,-0.29804070514871617,1.6,0,0
0.39040461837051776,0.9021767308517618,0.5333333333333333,3.6144639744233302,0.0,1,0
1.0469431802621385,0.9094256018578026,0.5333333333333333,-0.29804070514871617,-1.0,0,1
0.7551482638658625,0.6969726841191454,0.5333333333333333,-0.29804070514871617,0.0,1,0
-0.41203140171924085,0.5167502837461906,0.8666666666666667,-0.29804070514871617,2.0,0,0
-0.6308775890164477,0.11450329711984006,0.26666666666666666,-0.29804070514871617,0.0,0,0
0.3174558892714488,1.0,1.0,-0.29804070514871617,2.0,1,0
1.3387380966584144,0.6472571927753104,0.6666666666666666,-0.29804070514871617,0.0,0,0
-0.120236485322965,0.7473389944601418,0.6,-0.29804070514871617,0.0,0,0
-0.7767750472145857,0.545375427253141,0.6,-0.29804070514871617,-3.0,0,0
-0.6308775890164477,0.287182732546614,0.5333333333333333,-0.29804070514871617,-1.0,0,0
-0.3390826726201719,0.5827716502155602,0.8,-0.29804070514871617,0.0,1,0
-0.7038263181155167,0.2812954075597393,0.6,-0.29804070514871617,2.0,0,0
0.6821995347667936,0.4874116901251971,1.0,-0.29804070514871617,4.0,1,0
-0.120236485322965,0.5184712779144167,0.6,-0.29804070514871617,1.6,1,0
0.6821995347667936,0.4324542466075721,0.7333333333333333,-0.29804070514871617,0.0,0,0
-0.4849801308183098,0.6457104764975374,0.5333333333333333,-0.29804070514871617,0.0,0,1
2.7247639495407245,0.30473033764162816,0.8666666666666667,-0.29804070514871617,0.0,1,0
0.39040461837051776,0.5064869498537157,0.8,3.633396259006259,4.0,1,0
0.6092508056677246,0.37260340669706377,0.8666666666666667,-0.29804070514871617,2.0,0,0
-1.3603648800071373,0.47930504512708144,0.6,-0.29804070514871617,0.0,0,1
-0.7038263181155167,0.24820167001788537,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.4849801308183098,0.8315642312057637,0.5333333333333333,3.3595439157955482,0.0,1,0
-1.5792110673043442,0.796744053311607,0.3333333333333333,3.9683776153253034,-1.6,0,1
-0.6308775890164477,0.49728017567211374,0.4,-0.29804070514871617,0.0,0,1
-0.5579288599173787,0.48193282894407224,0.5333333333333333,-0.29804070514871617,0.0,0,0
0.2445071601723798,0.3060946067528327,0.5333333333333333,-0.29804070514871617,0.0,0,0
-1.0685699636108614,1.0,0.8,-0.29804070514871617,0.0,0,0
-0.04728775622389604,0.14443007862111337,0.9333333333333333,-0.29804070514871617,0.0,1,0
1.2657893675593452,0.880430117833639,0.5333333333333333,-0.29804070514871617,2.0,1,0
-0.7767750472145857,0.9955188797417206,0.6,3.0989964669634587,-3.0,0,0
-0.19318521442203396,0.24665495374011254,0.5333333333333333,-0.29804070514871617,0.0,0,1
1.0469431802621385,0.22700239849946746,0.26666666666666666,-0.29804070514871617,2.0,0,0
1.2657893675593452,0.7918887802072603,0.6,-0.29804070514871617,2.0,0,0
0.7551482638658625,0.5040062130067948,0.6666666666666666,-0.29804070514871617,0.0,1,0
1.1928406384602763,0.6406536945823542,0.6,-0.29804070514871617,3.2,0,0
-1.2144674218089995,0.24602319638721942,0.5333333333333333,-0.29804070514871617,0.2,0,0
-1.2874161509080684,0.5109337591523125,0.6,-0.29804070514871617,0.0,0,1
0.09860970197424189,0.29019447234100965,0.8,-0.29804070514871617,4.0,0,0
-0.6308775890164477,0.1766143034221643,0.8,-0.29804070514871617,0.0,0,1
-0.7038263181155167,0.6963055265697539,0.8,-0.29804070514871617,2.0,1,0
-1.4333136091062064,0.787847711622375,0.6,-0.29804070514871617,-1.0,0,1
0.6092508056677246,0.7503289495182308,0.8,-0.29804070514871617,0.0,1,0
-1.3603648800071373,0.2707080257147028,0.6,-0.29804070514871617,-2.4,0,1
-0.5579288599173787,0.2795308439188999,0.7333333333333333,-0.29804070514871617,0.0,1,0
-0.2661339435211029,0.31865623032566015,0.5333333333333333,-0.29804070514871617,0.0,0,0
0.025660972875172924,0.9624877733167483,0.6,-0.29804070514871617,0.0,0,0
-0.7767750472145857,0.1561312051098278,0.7333333333333333,-0.29804070514871617,4.0,0,0
-1.0685699636108614,0.08451933068576174,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.04728775622389604,0.29600010456673437,0.5333333333333333,3.1301585921385344,-1.0,0,0
-0.120236485322965,0.6587622566372647,0.8,-0.29804070514871617,2.0,0,0
0.5363020765686557,0.3646492548530948,0.7333333333333333,-0.29804070514871617,-0.8,0,0
-0.04728775622389604,0.30947396397240323,0.8666666666666667,-0.29804070514871617,0.0,1,0
0.3174558892714488,0.12154521313096771,0.5333333333333333,-0.29804070514871617,4.0,0,0
-0.8497237763136546,0.41075664924613936,0.6666666666666666,-0.29804070514871617,-1.0,0,0
-1.3603648800071373,0.05997610214427162,0.6,-0.29804070514871617,-4.0,0,1
0.7551482638658625,0.1897668379673099,0.6,-0.29804070514871617,0.0,1,0
1.63053301305469,0.14794286735056222,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.8497237763136546,0.6004336251761843,0.6,-0.29804070514871617,0.0,0,1
-1.4333136091062064,0.8294075423114045,0.6,-0.29804070514871617,-2.0,0,1
0.46335334746958673,0.5018631395726272,0.6666666666666666,-0.29804070514871617,0.0,1,0
2.2870715749463106,0.2534953609404036,0.6,-0.29804070514871617,0.0,0,0
-0.5579288599173787,0.47253543831978706,0.5333333333333333,-0.29804070514871617,-2.0,0,0
-1.2144674218089995,0.44410635743959653,0.6,-0.29804070514871617,-3.2,0,0
-0.19318521442203396,0.2614386204162193,0.5333333333333333,-0.29804070514871617,-3.2,0,0
1.849379200351897,0.4600582306001479,0.4,-0.29804070514871617,0.0,0,0
0.3174558892714488,0.44216751590830383,0.6,-0.29804070514871617,0.0,0,0
0.6092508056677246,0.4730664412672619,0.6,-0.29804070514871617,-0.4,0,0
-0.3390826726201719,0.5062173637419208,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.41203140171924085,0.41041898583338615,0.8,-0.29804070514871617,0.0,0,0
-1.2874161509080684,0.7730123061975399,0.5333333333333333,-0.29804070514871617,-1.0,0,1
0.9739944511630695,0.655224960079471,0.5333333333333333,-0.29804070514871617,1.0,1,0
0.6821995347667936,0.47771203628465697,0.5333333333333333,-0.29804070514871617,1.2,0,0
-1.1415186927099306,0.5507644263970009,0.8,-0.29804070514871617,0.0,0,0
2.3600203040453795,1.0,0.6,-0.29804070514871617,-4.4,0,0
-0.7038263181155167,0.4881142478710868,0.5333333333333333,-0.29804070514871617,4.0,0,0
0.2445071601723798,0.5886535290183582,0.8,-0.29804070514871617,2.0,0,0
2.141174116748173,0.07088753194186964,0.06666666666666667,-0.29804070514871617,-4.0,0,0
-0.9956212345117925,0.6548137731816828,0.5333333333333333,-0.29804070514871617,0.0,0,0
0.39040461837051776,0.17996642972135152,0.8666666666666667,-0.29804070514871617,0.0,0,0
-0.7767750472145857,0.20731988924640068,0.5333333333333333,-0.29804070514871617,0.0,0,0
0.46335334746958673,0.5141061613769699,0.8666666666666667,-0.29804070514871617,0.0,1,0
-0.19318521442203396,0.5306543916939159,0.6,-0.29804070514871617,0.0,0,0
0.025660972875172924,0.6077941429557968,0.7333333333333333,-0.29804070514871617,0.4,0,0
0.5363020765686557,0.2460123040190661,0.8666666666666667,-0.29804070514871617,0.0,0,0
-1.5062623382052753,0.036878835475136006,0.4,-0.29804070514871617,-4.4,0,1
1.995276658550035,0.11584305840269961,0.6666666666666666,-0.29804070514871617,-4.0,0,0
-0.8497237763136546,0.30680533377483743,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.7767750472145857,0.44397292592971827,0.5333333333333333,-0.29804070514871617,0.0,0,0
0.9010457220640005,0.2281324816953754,0.6,-0.29804070514871617,0.0,1,0
-0.8497237763136546,1.0,0.8,-0.29804070514871617,2.0,0,0
-0.7767750472145857,0.37398673745253663,0.8,-0.29804070514871617,0.0,1,0
-0.8497237763136546,0.6577056969263918,0.5333333333333333,-0.29804070514871617,-3.0,0,0
-1.2874161509080684,0.818754806257448,0.5333333333333333,-0.29804070514871617,0.0,0,1
-0.3390826726201719,1.0,0.5333333333333333,-0.29804070514871617,0.0,0,0
-1.5062623382052753,0.46740513291956876,0.5333333333333333,-0.29804070514871617,-4.4,0,1
-0.41203140171924085,0.06804734694588892,0.8,-0.29804070514871617,4.0,0,0
0.39040461837051776,0.4603632169084411,0.6,-0.29804070514871617,-0.4,1,0
0.3174558892714488,0.2785587000612152,0.6,-0.29804070514871617,0.0,0,0
-0.6308775890164477,1.0,0.6,-0.29804070514871617,1.0,0,0
0.09860970197424189,0.7463586813263422,0.2,-0.29804070514871617,0.0,1,0
-0.120236485322965,0.0456635303907964,0.6,-0.29804070514871617,0.4,1,0
-0.3390826726201719,0.7944484867232927,0.5333333333333333,-0.29804070514871617,0.0,0,0
0.17155843107331084,0.3563002546635676,0.8,-0.29804070514871617,0.0,0,0
1.0469431802621385,0.33445016414798817,0.8,-0.29804070514871617,2.0,0,0
-0.5579288599173787,0.23865995551556854,0.8666666666666667,-0.29804070514871617,2.0,0,0
1.4116868257574833,0.26490783967305476,1.0,-0.29804070514871617,-4.4,1,0
-0.04728775622389604,0.38923060668312154,0.6,-0.29804070514871617,-2.4,0,0
-1.0685699636108614,0.4010624415896759,0.6,-0.29804070514871617,0.0,0,0
0.17155843107331084,1.0,0.8,-0.29804070514871617,0.0,0,0
0.6092508056677246,0.29587484233297107,0.6,-0.29804070514871617,1.0,0,0
0.17155843107331084,0.3226183292414338,0.8,-0.29804070514871617,-3.2,0,0
-1.1415186927099306,0.5040497824794081,0.13333333333333333,-0.29804070514871617,0.0,0,0
-0.19318521442203396,0.2371513625263324,0.6,-0.29804070514871617,0.0,0,0
0.09860970197424189,0.12120482662617615,0.8666666666666667,3.606986945957942,3.0,1,0
-0.2661339435211029,0.3450348229009863,0.8666666666666667,3.3382654943230614,0.0,1,0
-1.0685699636108614,0.05619372730302788,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.9226725054127236,1.0,0.8666666666666667,-0.29804070514871617,0.0,0,0
-1.4333136091062064,0.43125063992662915,0.5333333333333333,-0.29804070514871617,0.0,0,1
0.9010457220640005,0.6727072109655651,0.8,-0.29804070514871617,2.0,1,0
0.2445071601723798,0.6604369582408393,0.6,-0.29804070514871617,0.0,0,0
-0.120236485322965,0.09782980456913062,0.5333333333333333,-0.29804070514871617,-1.0,0,0
-1.5062623382052753,0.3482262867699119,0.4,-0.29804070514871617,0.0,0,1
-0.19318521442203396,0.31716397588865397,0.8,3.3382654943230614,-0.8,1,0
-0.2661339435211029,0.06531336253940316,0.5333333333333333,-0.29804070514871617,4.0,0,0
1.4116868257574833,0.5399292431764762,0.5333333333333333,3.633396259006259,-1.0,1,0
-1.5792110673043442,0.1445498946708,0.4,-0.29804070514871617,-4.4,0,1
0.39040461837051776,0.40480941623442135,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.120236485322965,0.5339248252319532,0.5333333333333333,-0.29804070514871617,0.0,1,0
-0.2661339435211029,0.38533113888422954,0.6,-0.29804070514871617,0.0,0,0
1.557584283955621,0.20022895757858306,0.5333333333333333,-0.29804070514871617,0.0,0,0
1.1198919093612074,0.30806884848062366,0.2,-0.29804070514871617,0.0,1,0
-0.120236485322965,1.0,0.8,-0.29804070514871617,4.0,1,0
0.8280969929649316,0.8197487348514393,0.7333333333333333,-0.29804070514871617,0.0,0,0
-0.04728775622389604,0.46380792833693163,0.8,-0.29804070514871617,2.0,0,0
0.46335334746958673,0.2645456684319566,0.8,-0.29804070514871617,3.0,0,0
-0.9956212345117925,0.6609461764520074,0.3333333333333333,-0.29804070514871617,0.0,0,0
-0.5579288599173787,0.5053378050135394,0.6,-0.29804070514871617,0.0,0,0
1.849379200351897,0.47755137385439533,0.06666666666666667,-0.29804070514871617,0.0,0,0
3.74604615692769,0.10745048874055908,0.5333333333333333,-0.29804070514871617,0.0,0,0
1.1198919093612074,0.447665438733697,0.5333333333333333,-0.29804070514871617,-4.0,0,0
1.0469431802621385,0.34875728971738673,0.0,-0.29804070514871617,-1.0,0,0
-1.5062623382052753,0.629110507431863,0.5333333333333333,-0.29804070514871617,0.0,0,1
1.557584283955621,0.032486488017305803,0.3333333333333333,-0.29804070514871617,-4.4,0,0
1.995276658550035,0.4231739489409352,0.5333333333333333,2.6661695763949615,2.0,0,0
2.6518152204416556,0.8221668405814785,0.6666666666666666,-0.29804070514871617,-4.0,0,0
1.9223279294509659,0.44797859431810527,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.2661339435211029,1.0,0.4,3.057766590458719,0.0,0,0
0.17155843107331084,0.3216598008439408,0.5333333333333333,-0.29804070514871617,-0.4,0,0
-0.9956212345117925,0.4015117517760008,0.6,-0.29804070514871617,0.4,0,0
-0.41203140171924085,0.2687501225391418,0.6,-0.29804070514871617,0.0,0,0
-0.7767750472145857,0.17544609693771968,0.9333333333333333,-0.29804070514871617,3.0,1,0
1.4846355548565522,0.6982416450090082,0.5333333333333333,-0.29804070514871617,0.0,0,0
0.09860970197424189,0.4309020841457226,0.6,-0.29804070514871617,-0.4,0,0
0.17155843107331084,0.4570791679102122,0.8,-0.29804070514871617,2.0,1,0
-0.04728775622389604,0.2799093537122281,0.8666666666666667,-0.29804070514871617,4.0,1,0
-1.1415186927099306,0.2809495748708711,0.5333333333333333,-0.29804070514871617,0.0,0,1
0.09860970197424189,0.9138833035245528,0.8,-0.29804070514871617,0.0,1,0
0.17155843107331084,0.5002755769142795,0.5333333333333333,-0.29804070514871617,-4.0,0,0
-1.0685699636108614,0.7124153390685285,0.7333333333333333,-0.29804070514871617,2.0,0,0
-1.3603648800071373,0.2910195692286244,0.6,-0.29804070514871617,-4.0,0,1
-0.04728775622389604,0.45530915808529615,0.6,-0.29804070514871617,0.0,0,0
1.2657893675593452,0.5209138914728009,0.5333333333333333,-0.29804070514871617,-1.0,0,0
1.4116868257574833,0.6108194982103842,0.5333333333333333,-0.29804070514871617,1.0,1,0
-0.4849801308183098,0.4673670096310321,0.5333333333333333,-0.29804070514871617,-1.2,0,0
0.09860970197424189,0.5318008134420539,0.7333333333333333,-0.29804070514871617,4.0,1,0
0.46335334746958673,0.3835638521513518,0.5333333333333333,-0.29804070514871617,0.0,0,0
0.17155843107331084,0.2736108418275652,0.9333333333333333,-0.29804070514871617,0.0,1,0
0.2445071601723798,1.0,0.8,-0.29804070514871617,0.0,0,0
1.4846355548565522,0.43308872705250356,0.3333333333333333,-0.29804070514871617,-2.0,0,0
-1.4333136091062064,0.04111052050270459,0.6,-0.29804070514871617,0.0,0,1
1.4116868257574833,0.6718657755257204,0.6,-0.29804070514871617,-4.0,0,0
0.2445071601723798,0.791763517973497,0.5333333333333333,-0.29804070514871617,0.0,1,0
-1.3603648800071373,0.28729710241222395,0.5333333333333333,-0.29804070514871617,0.0,0,1
-0.4849801308183098,0.43649531519245743,0.5333333333333333,-0.29804070514871617,-2.0,0,0
0.46335334746958673,0.4775786047747787,0.6666666666666666,-0.29804070514871617,1.0,0,0
0.8280969929649316,0.5234681518047567,0.2,-0.29804070514871617,0.0,0,0
-0.19318521442203396,0.3751249899245596,0.8,-0.29804070514871617,0.0,0,1
0.46335334746958673,0.23366035853319023,0.5333333333333333,-0.29804070514871617,4.0,0,0
-1.5792110673043442,0.636204162191719,0.4,-0.29804070514871617,-4.4,0,1
1.4846355548565522,0.36415365210211825,0.6,3.0989964669634587,0.0,0,0
-0.9226725054127236,0.9967524404350852,0.4,-0.29804070514871617,0.0,0,0
-0.120236485322965,0.6671847803118269,0.6,-0.29804070514871617,4.0,1,0
-1.4333136091062064,0.5627841546542002,0.6,-0.29804070514871617,-3.2,0,1
1.849379200351897,0.02420556512873691,0.5333333333333333,-0.29804070514871617,0.0,1,0
-0.41203140171924085,0.47162592557898403,0.8,-0.29804070514871617,1.0,0,0
-0.41203140171924085,0.5716314806867423,0.5333333333333333,-0.29804070514871617,0.0,1,0
1.63053301305469,0.1568010857512576,0.5333333333333333,-0.29804070514871617,0.0,1,0
-1.5792110673043442,0.4873653975605454,0.26666666666666666,2.5479904389647356,-3.2,0,1
0.8280969929649316,0.050017754560089944,0.8666666666666667,2.8849518259354623,4.0,0,0
-0.8497237763136546,0.5359698673527409,0.8666666666666667,-0.29804070514871617,-1.0,0,1
-0.6308775890164477,0.15818986269080712,0.5333333333333333,-0.29804070514871617,0.0,0,1
0.3174558892714488,1.0,0.5333333333333333,-0.29804070514871617,0.0,0,0
0.39040461837051776,0.4319885978690173,0.6,3.3382654943230614,0.0,1,0
-0.2661339435211029,0.4844081196069164,0.6,-0.29804070514871617,0.0,0,0
-0.9956212345117925,0.4942466511414114,0.6,-0.29804070514871617,0.0,0,1
-1.0685699636108614,0.7275747924459252,0.6,3.3382654943230614,1.6,1,0
-1.2144674218089995,0.06163174210357773,0.8,-0.29804070514871617,-4.4,0,0
0.2445071601723798,0.2325602293497039,0.6,3.1980024483356035,0.0,1,0
-0.3390826726201719,0.4442125580290915,0.7333333333333333,-0.29804070514871617,1.0,0,0
1.557584283955621,0.4402559052973945,0.8,-0.29804070514871617,0.4,0,0
-1.2874161509080684,0.5268475090243272,0.5333333333333333,-0.29804070514871617,0.0,0,1
1.3387380966584144,1.0,0.8666666666666667,3.633396259006259,0.0,1,0
0.17155843107331084,0.5670730246145738,0.9333333333333333,-0.29804070514871617,4.0,1,0
0.8280969929649316,0.4474693761069371,0.6,-0.29804070514871617,1.0,0,0
-0.9956212345117925,0.9795016523722493,0.8,-0.29804070514871617,0.0,0,0
0.8280969929649316,0.4945107910691297,0.2,-0.29804070514871617,0.0,0,0
-0.19318521442203396,0.5121237503730638,0.8,-0.29804070514871617,1.0,0,0
-0.5579288599173787,0.3139997429401117,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.7038263181155167,0.5667680383062805,0.8,-0.29804070514871617,3.2,0,0
-1.2874161509080684,0.5981162738515634,0.6,-0.29804070514871617,1.0,0,1
-0.8497237763136546,0.6429683228149368,0.8,-0.29804070514871617,0.0,0,0
1.9223279294509659,0.26906872430762674,0.5333333333333333,-0.29804070514871617,-4.4,0,0
-0.120236485322965,0.12291765151828725,0.8,-0.29804070514871617,4.0,0,0
0.025660972875172924,0.39527859410025784,0.8666666666666667,3.0337137263984517,0.0,0,0
-1.0685699636108614,0.723920402930483,0.5333333333333333,-0.29804070514871617,0.0,0,1
-0.04728775622389604,0.4280264989532436,0.5333333333333333,-0.29804070514871617,4.0,0,0
0.6821995347667936,0.364848040571893,0.8,3.3595439157955482,0.0,1,0
-1.2874161509080684,0.38513507625746957,0.6,-0.29804070514871617,-3.0,0,0
-0.5579288599173787,0.5587104089648549,0.5333333333333333,-0.29804070514871617,1.0,1,0
1.1928406384602763,0.6163800521526589,0.5333333333333333,3.1301585921385344,0.0,1,0
-1.0685699636108614,0.7924497371671567,0.6,-0.29804070514871617,0.0,0,0
0.3174558892714488,0.4385158494849001,0.5333333333333333,-0.29804070514871617,0.0,0,0
-0.9226725054127236,0.49467689968346795,0.7333333333333333,-0.29804070514871617,1.0,0,0
0.5363020765686557,0.19278674703782056,0.7333333333333333,-0.29804070514871617,-1.4,0,0
-0.2661339435211029,0.49432289771848476,0.7333333333333333,-0.29804070514871617,0.0,1,0
0.17155843107331084,0.06181963545422267,0.6,-0.29804070514871617,2.8,1,0
-0.9226725054127236,0.12804251073442888,0.8,-0.29804070514871617,0.0,0,0
-0.3390826726201719,0.35566849731067446,0.8666666666666667,3.3382654943230614,-1.0,1,0
-1.4333136091062064,1.0,0.6,-0.29804070514871617,-3.0,0,1
-0.19318521442203396,0.5264335990345007,0.8,-0.29804070514871617,0.0,1,0
-1.2144674218089995,0.5103428481799944,0.6,-0.29804070514871617,-4.4,0,1
-1.0685699636108614,0.4892552234351481,0.6,-0.29804070514871617,0.0,0,0
2.7977126786397934,0.3442778033143299,0.6,-0.29804070514871617,0.0,0,0
-1.2144674218089995,1.0,0.13333333333333333,-0.29804070514871617,0.0,0,0
-0.7038263181155167,1.0,0.6,-0.29804070514871617,0.0,0,0
1.7034817421537591,0.401808568808179,0.5333333333333333,-0.29804070514871617,-3.2,0,0
0.025660972875172924,0.44120354132673417,0.5333333333333333,-0.29804070514871617,0.0,0,0
0.3174558892714488,0.10367083699135368,0.6,-0.29804070514871617,2.0,0,0
-0.2661339435211029,0.47334147356313344,0.5333333333333333,-0.29804070514871617,1.0,0,0
-0.7038263181155167,0.5122027200421755,0.4,-0.29804070514871617,0.0,0,0
2.7247639495407245,0.44120626441877253,0.8666666666666667,-0.29804070514871617,-4.4,0,0
